kind,endpoint,arm,update,compute_units,group,loops,training_depth,difficulty,accuracy,correct,n,loss,source
training_loss,,control,345,440893440,,,4,1,,,,2.831220058396866e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,346,442171392,,,4,2,,,,3.9488065795012517e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,347,443449344,,,4,4,,,,2.659851020325732e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,348,444727296,,,4,8,,,,0.033206462394446135,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,349,446005248,,,4,1,,,,4.246829945486752e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,350,447283200,,,4,8,,,,0.22942449152469635,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,351,448561152,,,4,2,,,,3.7252895879191783e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,352,449839104,,,4,4,,,,3.062182713620132e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,353,451117056,,,4,6,,,,0.0015726921265013516,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,354,452395008,,,4,3,,,,9.98377004179929e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,355,453672960,,,4,2,,,,4.2468295191611105e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,356,454950912,,,4,3,,,,9.760252623891574e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,357,456228864,,,4,6,,,,0.5507850795984268,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,358,457506816,,,4,4,,,,0.00010061765942737111,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,359,458784768,,,4,1,,,,3.352760700181534e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,360,460062720,,,4,8,,,,0.11035868525505066,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,361,461340672,,,4,4,,,,2.8908195872645592e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,362,462618624,,,4,3,,,,9.611242717255664e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,363,463896576,,,4,2,,,,3.352760558072987e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,364,465174528,,,4,8,,,,0.23978291515959427,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,365,466452480,,,4,6,,,,0.000499579122333671,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,366,467730432,,,4,1,,,,3.4272665061507723e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,367,469008384,,,4,4,,,,4.805584921996342e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,368,470286336,,,4,8,,,,0.015074629802256823,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,369,471564288,,,4,1,,,,3.2037489461345103e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,370,472842240,,,4,3,,,,1.0654322863956622e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,371,474120192,,,4,6,,,,3.325806846987689e-05,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,372,475398144,,,4,2,,,,5.289909097427881e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,373,476676096,,,4,1,,,,3.650783924058487e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,374,477954048,,,4,4,,,,5.461222599478788e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,375,479232000,,,4,6,,,,0.4304523271857761,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,376,480509952,,,4,3,,,,7.078048724906694e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,377,481787904,,,4,8,,,,0.08016920555382967,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,378,483065856,,,4,2,,,,3.2037490882430575e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,379,484343808,,,4,8,,,,0.00420361221767962,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,380,485621760,,,4,4,,,,0.00013616385524528596,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,381,486899712,,,4,3,,,,7.823105647730699e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,382,488177664,,,4,1,,,,3.5762778338721546e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,383,489455616,,,4,2,,,,3.874301341966202e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,control,384,490733568,,,4,6,,,,7.99088338681031e-05,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-control-s20260916/metrics.jsonl
training_loss,,extension,1,1277952,,,4,2,,,,5.88595639783307e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,2,2555904,,,4,3,,,,1.5869719049987907e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,3,3833856,,,4,6,,,,0.0003886729191435734,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,4,5111808,,,4,4,,,,9.10453900360153e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,5,6389760,,,4,1,,,,4.7683700188372313e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,6,7667712,,,4,8,,,,0.21545859798789024,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,7,8945664,,,4,1,,,,4.32133575145599e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,8,10223616,,,4,4,,,,9.603721537132515e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,9,11501568,,,4,8,,,,0.06172095611691475,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,10,12779520,,,4,2,,,,5.438921846234734e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,11,14057472,,,4,6,,,,0.0019842568144667894,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,12,15335424,,,4,3,,,,5.870937002327992e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,13,16613376,,,4,4,,,,7.2642740178707754e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,14,17891328,,,4,3,,,,1.4007079585098836e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,15,19169280,,,4,1,,,,3.4272665061507723e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,16,20447232,,,4,2,,,,6.705519979277597e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,17,21725184,,,4,6,,,,0.00037937752858852036,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,18,23003136,,,4,8,,,,0.15356116741895676,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,19,24281088,,,4,1,,,,4.6938646391936345e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,20,25559040,,,4,6,,,,0.019909036287572235,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,21,26836992,,,4,2,,,,5.438922130451829e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,22,28114944,,,4,8,,,,0.26187603175640106,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,23,29392896,,,4,3,,,,2.6896345559634938e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,24,30670848,,,4,4,,,,5.4761494538979605e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,25,31948800,,,4,1,,,,4.3958416995337757e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,26,33226752,,,4,8,,,,0.3554755989462137,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,27,34504704,,,4,3,,,,0.041635879315435886,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,28,35782656,,,4,2,,,,3.7997952517798694e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,29,37060608,,,4,4,,,,9.998592759075109e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,30,38338560,,,4,6,,,,0.07115644173245528,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,31,39616512,,,4,8,,,,0.34297944605350494,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,32,40894464,,,4,6,,,,0.0003321001131553203,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,33,42172416,,,4,3,,,,1.3560046454585972e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,34,43450368,,,4,4,,,,4.7907033149385825e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,35,44728320,,,4,2,,,,5.438922414668923e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,36,46006272,,,4,1,,,,4.842875966915017e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,37,47284224,,,4,2,,,,5.140899048683423e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,38,48562176,,,4,3,,,,1.1846415191030246e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,39,49840128,,,4,1,,,,4.172324281626061e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,40,51118080,,,4,4,,,,4.678948471337208e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,41,52396032,,,4,6,,,,0.3442110207688529,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,42,53673984,,,4,8,,,,0.11164095415733755,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,43,54951936,,,4,4,,,,5.84123381486279e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,44,56229888,,,4,2,,,,4.0978183335482754e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,45,57507840,,,4,6,,,,0.00012910303485114127,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,46,58785792,,,4,3,,,,1.221894308400806e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,47,60063744,,,4,8,,,,0.1926250010728836,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,48,61341696,,,4,1,,,,4.172324281626061e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,49,63258624,,,6,2,,,,4.4330941761927534e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,50,65175552,,,6,1,,,,4.060565430563656e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,51,67092480,,,6,6,,,,2.98685359954834,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,52,69009408,,,6,8,,,,8.458940505981445,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,53,70926336,,,6,3,,,,1.7136279097940132e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,54,72843264,,,6,4,,,,4.584941387176514,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,55,74760192,,,6,2,,,,4.284082990579918e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,56,76677120,,,6,1,,,,4.824249657531254e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,57,78594048,,,6,8,,,,7.366583585739136,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,58,80510976,,,6,3,,,,7.1374503249899135e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,59,82427904,,,6,6,,,,2.0681755542755127,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,60,84344832,,,6,4,,,,1.8159905076026917,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,61,86261760,,,6,2,,,,4.284082564254277e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,62,88178688,,,6,4,,,,1.7480177879333496,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,63,90095616,,,6,3,,,,1.6391232691148616e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,64,92012544,,,6,8,,,,4.010911345481873,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,65,93929472,,,6,1,,,,3.948806863718346e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,66,95846400,,,6,6,,,,2.1031015142798424,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,67,97763328,,,6,2,,,,4.0978183335482754e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,68,99680256,,,6,8,,,,2.5578070282936096,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,69,101597184,,,6,1,,,,3.22237539762682e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,70,103514112,,,6,4,,,,0.006427313087897346,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,71,105431040,,,6,6,,,,4.836468815803528,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,72,107347968,,,6,3,,,,2.235169915820734e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,73,109264896,,,6,3,,,,0.8320345580564208,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,74,111181824,,,6,4,,,,0.82428079692545,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,75,113098752,,,6,2,,,,5.252657899745827e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,76,115015680,,,6,8,,,,2.1162779331207275,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,77,116932608,,,6,1,,,,4.7497441357791104e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,78,118849536,,,6,6,,,,4.916599154472351,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,79,120766464,,,6,3,,,,0.24348919834847038,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,80,122683392,,,6,6,,,,2.672869563102722,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,81,124600320,,,6,4,,,,1.312949001789093,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,82,126517248,,,6,2,,,,7.729973390269151e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,83,128434176,,,6,1,,,,4.1350713786414417e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,84,130351104,,,6,8,,,,2.0236170291900635,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,85,132268032,,,6,6,,,,2.3607341051101685,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,86,134184960,,,6,4,,,,0.5191984768443945,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,87,136101888,,,6,2,,,,1.3764889672529534e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,88,138018816,,,6,3,,,,0.04729425898631234,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,89,139935744,,,6,8,,,,0.5091434605419636,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
